project_id,action,source_project_ids,source_family,assessment_rows,defer_to_residential,component_pins,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,multifamily,units_unusable,building_area_unusable,land_area_unusable,reported_construction_year,reported_land_sqft,evidence_ids,location_source,location_id,location_year,location_target_year,corrected_address,historical_location_pin,historical_location_year,zoning_group,zoning_year,zoning_source,zoning_note,decision_references,decision_reason
residential_tieback_16014090530000,replace,residential_tieback_16014090530000,residential,NA,NA,16014090530000/16014090540000/16014090550000,2010,6,11024,6013,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permits_2156908_2156907/condo_bases_1601409065_1601409066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row202,Two exact three-unit permits and two three-unit successor cohorts identify one six-unit two-building site completed in 2010.
residential_tieback_16132180010000,exclude,residential_tieback_16132180010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row26,Permit and assessor evidence resolve the same seventy-unit project in the commercial ledger.
residential_tieback_16133040020000,exclude,residential_tieback_16133040020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row43,Historical parent contains the six individually retained 2008 homes at 707-713 Kedzie; two permits authorize three homes each. Retire repeated parent cards without changing individual measurements.
residential_tieback_16133150050000,exclude,residential_tieback_16133150050000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_duplicates.csv:row12,The obsolete Polk parent duplicates the three separately measured completed three-flats; retain each in approved 2010.
residential_tieback_16134150190000,exclude,residential_tieback_16134150190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row3,The permit history describes structural alterations and revisions to an existing building rather than ground-up construction.
residential_tieback_16231160090000,exclude,residential_tieback_16231160090000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_duplicates.csv:row9 | residential_unresolved_source_dispositions.csv:row2,"Four individually retained Springfield houses replace the obsolete combined record; their land sums to 12586 sqft, exactly the two original lot areas, and their locations fall inside the saved predecessor parcels | The obsolete tieback lineage contains two card signatures that reappear as individually retained Springfield successor buildings; retaining the master row would duplicate them."
residential_tieback_16242060480000,exclude,residential_tieback_16242060480000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row27,The commercial record is the complete retained record for the same physical project.
residential_tieback_16242070150000,exclude,residential_tieback_16242070150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row28,Completed permits and tied assessor records resolve the same six-unit project in the commercial ledger.
residential_tieback_16242070560000,exclude,residential_tieback_16242070560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_overlap_decisions.csv:row29,The commercial record is the complete retained record for the same physical project.
residential_tieback_17051160110000,replace,residential_tieback_17051160110000,residential,NA,NA,17051160110000/17051160120000,2011,5,8380,5318,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_2189499/condo_base_1705116130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row203,The five-unit permit and five-unit successor condominium cohort identify a completed 2011 building despite the permit status.
residential_tieback_17053080540000,replace,residential_tieback_17053080540000,residential,NA,NA,17053080540000/17053080550000,2008,6,16000,6345,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1941475/condo_base_1705308126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row204,An exact completed six-unit permit and the successor condominium cohort identify the same 2008 project.
residential_tieback_17053210120000,replace,residential_tieback_17053210120000,residential,NA,NA,17053210120000/17053210130000,2008,5,8200,4050,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1697792/condo_base_1705321039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row205,The five-unit new-construction permit and five-unit successor condominium cohort identify the completed 2008 project.
residential_tieback_17062210310000,exclude,residential_tieback_17062210310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row10,The only matched new-construction permit expired and neither a successor condominium cohort nor a new city building record confirms completion.
residential_tieback_17062290030000,replace,residential_tieback_17062290030000,residential,NA,NA,17062290030000/17062290040000,2007,4,NA,4512,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,permit_100125052/https://www.redfin.com/IL/Chicago/1261-N-Honore-St-60622/home/183736532/https://interrarealty.com/listing/1261-63-n-honore/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row211,One four-apartment property at 1261-63 Honore uses the two linked Assessor lots once. The 2012 building sale reports four homes and 4560 land square feet; use 4512 Assessor land and approved 2007 completion proxy. Repeated six-unit tax cards do not establish a second building. Whole-building floor area remains unresolved; homes-per-acre only.
residential_tieback_17063260150000,replace,residential_tieback_17063260150000,residential,NA,NA,17063260150000/17063260160000,2008,6,12404,5926,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1837685/condo_base_1706326045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row206,An exact six-unit permit and the six-unit successor condominium cohort identify the completed 2008 project.
residential_tieback_17064340280000,exclude,residential_tieback_17064340280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row4,The exact permit history describes deconversion and renovation of an existing building rather than ground-up construction.
residential_tieback_17072080250000,update,residential_tieback_17072080250000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row112,A permit applied for in 2013 describes the six-unit new building and property records report 2014; the Assessor's 2011 year predates the permit.
residential_tieback_17072120260000,update,residential_tieback_17072120260000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row117,The permit was issued in late 2013 and MLS records identify the six-unit building as 2014 construction.
residential_tieback_17103180510000,exclude,residential_tieback_17103180510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row45,Nine repeated 4086-square-foot cards describe the retained Aqua Parkhomes. Retire the older parent; density of the retained parkhomes remains withheld because the land covers a shared site.
residential_tieback_17172000120000,exclude,residential_tieback_17172000120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row5,The exact permit history describes alteration of an existing three-story building and provides no ground-up construction permit or demolition.
residential_tieback_17181010050000,exclude,residential_tieback_17181010050000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row26,Madison: completed townhome records on successor PINs1718101066-1092 report2005; paired PINs describe the same homes. The old2006 development record does not establish another in-period project. Jacob approved using completed Assessor years; preserve these homes outside the2006-2022 sample.
residential_tieback_17203090110000,replace,residential_tieback_17203090110000,residential,NA,NA,17203090110000/17203090120000,2007,6,9700,6204,TRUE,TRUE,NA,NA,NA,NA,NA,NA,permit_1725170/condo_base_1720309044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row207,An exact completed six-unit permit and the six-unit successor condominium cohort identify the completed 2007 project.
residential_tieback_17211140190000,exclude,residential_tieback_17211140190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row44,Historical parent contains the five individually retained Liberty townhomes matching the five-home permit. Retire repeated parent cards; preserve individual Assessor years and measurements.
residential_tieback_17223100230000,exclude,residential_tieback_17223100230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row53,"Eight townhouse card signatures on the old two-parcel record end in 2014; eight corresponding homes appear on successor records in 2015. The end home spans PIN026/027; six interior homes use PIN028-033 and the other end home PIN034. Keep the individually measured 2009 homes using 2025-2026 reported lots, and retire the obsolete parent. The tower condominium base is not a replacement for these eight townhomes."
residential_tieback_17293100010000,exclude,residential_tieback_17293100010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row54,Historical parent contains these individually measured homes; retire obsolete development cards. Approved completion-year corrections apply to the affected individual homes upstream; keep separate source-reported density measurements.
residential_tieback_17312120510000,exclude,residential_tieback_17312120510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row7,The October 2007 permit at 3242 Paulina explicitly adds a second floor and rear addition to an existing single-family residence. Later work is renovation and garage or coach-house removal. The 2008 Assessor date does not identify a wholly new building.
residential_tieback_17313060060000,exclude,residential_tieback_17313060060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row47,Six separately measured Hoyne townhomes retained in 2007; the historical parent contains all six and the 2006 permit authorizes six homes.
residential_tieback_17314200230000,exclude,residential_tieback_17314200230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row48,Six separately measured 38th Street townhomes retained with their completed Assessor years 2018-2019; the 2017 permit names all six addresses.
residential_tieback_17321110420000,exclude,residential_tieback_17321110420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row49,Old Justine development cards overlap the sixteen separately measured 2019 townhomes. Historical parcel coverage and two eight-home permits establish the completed development; preserve individual measurements.
residential_tieback_17321110440000,exclude,residential_tieback_17321110440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row50,Old Justine development cards overlap the sixteen separately measured 2019 townhomes. Historical parcel coverage and two eight-home permits establish the completed development; preserve individual measurements.
residential_tieback_17321110450000,exclude,residential_tieback_17321110450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row51,Old Justine development cards overlap the sixteen separately measured 2019 townhomes. Historical parcel coverage and two eight-home permits establish the completed development; preserve individual measurements.
residential_tieback_17321110460000,exclude,residential_tieback_17321110460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row52,Old Justine development cards overlap the sixteen separately measured 2019 townhomes. Historical parcel coverage and two eight-home permits establish the completed development; preserve individual measurements.
residential_tieback_17324070080000,exclude,residential_tieback_17324070080000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row24,Excluded combined record without complete source-reported measurements; investigation closed by user
residential_tieback_17324080040000,exclude,residential_tieback_17324080040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row55,Historical parent contains these individually measured homes; retire obsolete development cards. Approved completion-year corrections apply to the affected individual homes upstream; keep separate source-reported density measurements.
residential_tieback_17324080260000,exclude,residential_tieback_17324080260000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_duplicates.csv:row13,The obsolete Lexington development record duplicates the 24 separately measured townhomes; retain individual homes with approved row-completion years.
residential_tieback_17331130380000,exclude,residential_tieback_17331130380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row59,Historical parent contains completed individual homes on PINs1733113053-3056. Keep separately measured3253Parnell in2006; other completed home records report2005 and remain outside the study period. Jacob approved completed Assessor years rather than the obsolete combined2006 record.
residential_tieback_17331130430000,exclude,residential_tieback_17331130430000,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_source_exclusions.csv:row27,512-508W33rd: completed individual homes on successor PINs1733113060-3062 report2005. The old2006 combined record does not establish another in-period project. Jacob approved using completed Assessor years; preserve these homes outside the2006-2022 sample.
residential_tieback_17332080010000,exclude,residential_tieback_17332080010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row56,"Historical development parcels contain the individually measured townhomes at the exact addresses in the new-building permits. Retire repeated parent cards; retain separate completed Assessor homes with their existing years, floor areas and individual reported lots."
residential_tieback_17332080030000,exclude,residential_tieback_17332080030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_unresolved_source_dispositions.csv:row57,"Historical development parcels contain the individually measured townhomes at the exact addresses in the new-building permits. Retire repeated parent cards; retain separate completed Assessor homes with their existing years, floor areas and individual reported lots."
